lat,lon
52.188,-84.438
52.188,-84.313
52.188,-84.188
52.188,-84.063
52.188,-83.938
52.188,-83.813
52.188,-83.688
52.188,-83.563
52.188,-83.438
52.188,-83.313
52.188,-83.188
52.188,-83.063
52.188,-82.938
52.188,-82.813
52.188,-82.688
52.188,-82.563
52.188,-82.438
52.188,-82.313
52.188,-82.188
52.188,-82.063
52.188,-81.938
52.188,-81.813
52.188,-81.688
52.188,-81.563
52.188,-78.438
52.188,-78.313
52.188,-78.188
52.188,-78.063
52.188,-77.938
52.188,-77.813
52.188,-77.688
52.188,-77.563
52.188,-77.438
52.188,-77.313
52.188,-77.188
52.188,-77.063
52.188,-76.938
52.188,-76.813
52.188,-76.688
52.188,-76.563
52.188,-76.438
52.188,-76.313
52.188,-76.188
52.188,-76.063
52.188,-75.938
52.188,-75.813
52.188,-75.688
52.188,-75.563
52.188,-75.438
52.188,-75.313
52.188,-75.188
52.188,-75.063
52.188,-74.938
52.188,-74.813
52.188,-74.688
52.188,-74.563
52.188,-74.438
52.188,-74.313
52.188,-74.188
52.188,-74.063
52.188,-73.938
52.188,-73.813
52.188,-73.688
52.188,-73.563
52.188,-73.438
52.188,-73.313
52.188,-73.188
52.188,-73.063
52.188,-72.938
52.188,-72.813
52.188,-72.688
52.188,-72.563
52.188,-72.438
52.188,-72.313
52.188,-72.188
52.188,-72.063
52.188,-71.938
52.188,-71.813
52.188,-71.688
52.188,-71.563
52.188,-71.438
52.188,-71.313
52.188,-71.188
52.188,-71.063
52.188,-70.938
52.188,-70.813
52.188,-70.688
52.188,-70.563
52.188,-70.438
52.188,-70.313
52.188,-70.188
52.188,-70.063
52.188,-69.938
52.188,-69.813
52.188,-69.688
52.188,-69.563
52.188,-69.438
52.188,-69.313
52.188,-69.188
52.188,-69.063
52.188,-68.938
52.188,-68.813
52.188,-68.688
52.188,-68.563
52.188,-68.438
52.188,-68.313
52.188,-68.188
52.188,-68.063
52.188,-67.938
52.188,-67.813
52.188,-67.688
52.188,-67.563
52.188,-67.438
52.188,-67.313
52.188,-67.188
52.188,-67.063
52.063,-124.938
52.063,-124.813
52.063,-124.688
52.063,-124.563
52.063,-124.438
52.063,-124.313
52.063,-124.188
52.063,-124.063
52.063,-123.938
52.063,-123.813
52.063,-123.688
52.063,-123.563
52.063,-123.438
52.063,-123.313
52.063,-123.188
52.063,-123.063
52.063,-122.938
52.063,-122.813
52.063,-122.688
52.063,-122.563
52.063,-122.438
52.063,-122.313
52.063,-122.188
52.063,-122.063
52.063,-121.938
52.063,-121.813
52.063,-121.688
52.063,-121.563
52.063,-121.438
52.063,-121.313
52.063,-121.188
52.063,-121.063
52.063,-120.938
52.063,-120.813
52.063,-120.688
52.063,-120.563
52.063,-120.438
52.063,-120.313
52.063,-120.188
52.063,-120.063
52.063,-119.938
52.063,-119.813
52.063,-119.688
52.063,-119.563
52.063,-119.438
52.063,-119.313
52.063,-119.188
52.063,-119.063
52.063,-118.938
52.063,-118.813
52.063,-118.688
52.063,-118.563
52.063,-118.438
52.063,-118.313
52.063,-118.188
52.063,-118.063
52.063,-117.938
52.063,-117.813
52.063,-117.688
52.063,-117.563
52.063,-117.438
52.063,-117.313
52.063,-117.188
52.063,-117.063
52.063,-116.938
52.063,-116.813
52.063,-116.688
52.063,-116.563
52.063,-116.438
52.063,-116.313
52.063,-116.188
52.063,-116.063
52.063,-115.938
52.063,-115.813
52.063,-115.688
52.063,-115.563
52.063,-115.438
52.063,-115.313
52.063,-115.188
52.063,-115.063
52.063,-114.938
52.063,-114.813
52.063,-114.688
52.063,-114.563
52.063,-114.438
52.063,-114.313
52.063,-114.188
52.063,-114.063
52.063,-113.938
52.063,-113.813
52.063,-113.688
52.063,-113.563
52.063,-113.438
52.063,-113.313
52.063,-113.188
52.063,-113.063
52.063,-112.938
52.063,-112.813
52.063,-112.688
52.063,-112.563
52.063,-112.438
52.063,-112.313
52.063,-112.188
52.063,-112.063
52.063,-111.938
52.063,-111.813
52.063,-111.688
52.063,-111.563
52.063,-111.438
52.063,-111.313
52.063,-111.188
52.063,-111.063
52.063,-110.938
52.063,-110.813
52.063,-110.688
52.063,-110.563
52.063,-110.438
52.063,-110.313
52.063,-110.188
52.063,-110.063
52.063,-109.938
52.063,-109.813
52.063,-109.688
52.063,-109.563
52.063,-109.438
52.063,-109.313
52.063,-109.188
52.063,-109.063
52.063,-108.938
52.063,-108.813
52.063,-108.688
52.063,-108.563
52.063,-108.438
52.063,-108.313
52.063,-108.188
52.063,-108.063
52.063,-107.938
52.063,-107.813
52.063,-107.688
52.063,-107.563
52.063,-107.438
52.063,-107.313
52.063,-107.188
52.063,-107.063
52.063,-106.938
52.063,-106.813
52.063,-106.688
52.063,-106.563
52.063,-106.438
52.063,-106.313
52.063,-106.188
52.063,-106.063
52.063,-105.938
52.063,-105.813
52.063,-105.688
52.063,-105.563
52.063,-105.438
52.063,-105.313
52.063,-105.188
52.063,-105.063
52.063,-104.938
52.063,-104.813
52.063,-104.688
52.063,-104.563
52.063,-104.438
52.063,-104.313
52.063,-104.188
52.063,-104.063
52.063,-103.938
52.063,-103.813
52.063,-103.688
52.063,-103.563
52.063,-103.438
52.063,-103.313
52.063,-103.188
52.063,-103.063
52.063,-102.938
52.063,-102.813
52.063,-102.688
52.063,-102.563
52.063,-102.438
52.063,-102.313
52.063,-102.188
52.063,-102.063
52.063,-101.938
52.063,-101.813
52.063,-101.688
52.063,-101.563
52.063,-101.438
52.063,-101.313
52.063,-101.188
52.063,-101.063
52.063,-100.938
52.063,-100.813
52.063,-100.688
52.063,-100.563
52.063,-100.438
52.063,-100.313
52.063,-100.188
52.063,-100.063
52.063,-99.938
52.063,-99.813
52.063,-99.688
52.063,-99.563
52.063,-99.438
52.063,-99.313
52.063,-99.188
52.063,-99.063
52.063,-98.938
52.063,-98.813
52.063,-98.688
52.063,-98.563
52.063,-98.438
52.063,-98.313
52.063,-98.188
52.063,-98.063
52.063,-97.938
52.063,-97.813
52.063,-97.688
52.063,-97.563
52.063,-97.438
52.063,-97.313
52.063,-97.188
52.063,-97.063
52.063,-96.938
52.063,-96.813
52.063,-96.688
52.063,-96.563
52.063,-96.438
52.063,-96.313
52.063,-96.188
52.063,-96.063
52.063,-95.938
52.063,-95.813
52.063,-95.688
52.063,-95.563
52.063,-95.438
52.063,-95.313
52.063,-95.188
52.063,-95.063
52.063,-94.938
52.063,-94.813
52.063,-94.688
52.063,-94.563
52.063,-94.438
52.063,-94.313
52.063,-94.188
52.063,-94.063
52.063,-93.938
52.063,-93.813
52.063,-93.688
52.063,-93.563
52.063,-93.438
52.063,-93.313
52.063,-93.188
52.063,-93.063
52.063,-92.938
52.063,-92.813
52.063,-92.688
52.063,-92.563
52.063,-92.438
52.063,-92.313
52.063,-92.188
52.063,-92.063
52.063,-91.938
52.063,-91.813
52.063,-91.688
52.063,-91.563
52.063,-91.438
52.063,-91.313
52.063,-91.188
52.063,-91.063
52.063,-90.938
52.063,-90.813
52.063,-90.688
52.063,-90.563
52.063,-90.438
52.063,-90.313
52.063,-90.188
52.063,-90.063
52.063,-89.938
52.063,-89.813
52.063,-89.688
52.063,-89.563
52.063,-89.438
52.063,-89.313
52.063,-89.188
52.063,-89.063
52.063,-88.938
52.063,-88.813
52.063,-88.688
52.063,-88.563
52.063,-88.438
52.063,-88.313
52.063,-88.188
52.063,-88.063
52.063,-87.938
52.063,-87.813
52.063,-87.688
52.063,-87.563
52.063,-87.438
52.063,-87.313
52.063,-87.188
52.063,-87.063
52.063,-86.938
52.063,-86.813
52.063,-86.688
52.063,-86.563
52.063,-86.438
52.063,-86.313
52.063,-86.188
52.063,-86.063
52.063,-85.938
52.063,-85.813
52.063,-85.688
52.063,-85.563
52.063,-85.438
52.063,-85.313
52.063,-85.188
52.063,-85.063
52.063,-84.938
52.063,-84.813
52.063,-84.688
52.063,-84.563
52.063,-84.438
52.063,-84.313
52.063,-84.188
52.063,-84.063
52.063,-83.938
52.063,-83.813
52.063,-83.688
52.063,-83.563
52.063,-83.438
52.063,-83.313
52.063,-83.188
52.063,-83.063
52.063,-82.938
52.063,-82.813
52.063,-82.688
52.063,-82.563
52.063,-82.438
52.063,-82.313
52.063,-82.188
52.063,-82.063
52.063,-81.938
52.063,-81.813
52.063,-81.688
52.063,-81.563
52.063,-81.438
52.063,-81.313
52.063,-79.313
52.063,-78.563
52.063,-78.438
52.063,-78.313
52.063,-78.188
52.063,-78.063
52.063,-77.938
52.063,-77.813
52.063,-77.688
52.063,-77.563
52.063,-77.438
52.063,-77.313
52.063,-77.188
52.063,-77.063
52.063,-76.938
52.063,-76.813
52.063,-76.688
52.063,-76.563
52.063,-76.438
52.063,-76.313
52.063,-76.188
52.063,-76.063
52.063,-75.938
52.063,-75.813
52.063,-75.688
52.063,-75.563
52.063,-75.438
52.063,-75.313
52.063,-75.188
52.063,-75.063
52.063,-74.938
52.063,-74.813
52.063,-74.688
52.063,-74.563
52.063,-74.438
52.063,-74.313
52.063,-74.188
52.063,-74.063
52.063,-73.938
52.063,-73.813
52.063,-73.688
52.063,-73.563
52.063,-73.438
52.063,-73.313
52.063,-73.188
52.063,-73.063
52.063,-72.938
52.063,-72.813
52.063,-72.688
52.063,-72.563
52.063,-72.438
52.063,-72.313
52.063,-72.188
52.063,-72.063
52.063,-71.938
52.063,-71.813
52.063,-71.688
52.063,-71.563
52.063,-71.438
52.063,-71.313
52.063,-71.188
52.063,-71.063
52.063,-70.938
52.063,-70.813
52.063,-70.688
52.063,-70.563
52.063,-70.438
52.063,-70.313
52.063,-70.188
52.063,-70.063
52.063,-69.938
52.063,-69.813
52.063,-69.688
52.063,-69.563
52.063,-69.438
52.063,-69.313
52.063,-69.188
52.063,-69.063
52.063,-68.938
52.063,-68.813
52.063,-68.688
52.063,-68.563
52.063,-68.438
52.063,-68.313
52.063,-68.188
52.063,-68.063
52.063,-67.938
52.063,-67.813
52.063,-67.688
52.063,-67.563
52.063,-67.438
52.063,-67.313
52.063,-67.188
52.063,-67.063
51.938,-124.938
51.938,-124.813
51.938,-124.688
51.938,-124.563
51.938,-124.438
51.938,-124.313
51.938,-124.188
51.938,-124.063
51.938,-123.938
51.938,-123.813
51.938,-123.688
51.938,-123.563
51.938,-123.438
51.938,-123.313
51.938,-123.188
51.938,-123.063
51.938,-122.938
51.938,-122.813
51.938,-122.688
51.938,-122.563
51.938,-122.438
51.938,-122.313
51.938,-122.188
51.938,-122.063
51.938,-121.938
51.938,-121.813
51.938,-121.688
51.938,-121.563
51.938,-121.438
51.938,-121.313
51.938,-121.188
51.938,-121.063
51.938,-120.938
51.938,-120.813
51.938,-120.688
51.938,-120.563
51.938,-120.438
51.938,-120.313
51.938,-120.188
51.938,-120.063
51.938,-119.938
51.938,-119.813
51.938,-119.688
51.938,-119.563
51.938,-119.438
51.938,-119.313
51.938,-119.188
51.938,-119.063
51.938,-118.938
51.938,-118.813
51.938,-118.688
51.938,-118.563
51.938,-118.438
51.938,-118.313
51.938,-118.188
51.938,-118.063
51.938,-117.938
51.938,-117.813
51.938,-117.688
51.938,-117.563
51.938,-117.438
51.938,-117.313
51.938,-117.188
51.938,-117.063
51.938,-116.938
51.938,-116.813
51.938,-116.688
51.938,-116.563
51.938,-116.438
51.938,-116.313
51.938,-116.188
51.938,-116.063
51.938,-115.938
51.938,-115.813
51.938,-115.688
51.938,-115.563
51.938,-115.438
51.938,-115.313
51.938,-115.188
51.938,-115.063
51.938,-114.938
51.938,-114.813
51.938,-114.688
51.938,-114.563
51.938,-114.438
51.938,-114.313
51.938,-114.188
51.938,-114.063
51.938,-113.938
51.938,-113.813
51.938,-113.688
51.938,-113.563
51.938,-113.438
51.938,-113.313
51.938,-113.188
51.938,-113.063
51.938,-112.938
51.938,-112.813
51.938,-112.688
51.938,-112.563
51.938,-112.438
51.938,-112.313
51.938,-112.188
51.938,-112.063
51.938,-111.938
51.938,-111.813
51.938,-111.688
51.938,-111.563
51.938,-111.438
51.938,-111.313
51.938,-111.188
51.938,-111.063
51.938,-110.938
51.938,-110.813
51.938,-110.688
51.938,-110.563
51.938,-110.438
51.938,-110.313
51.938,-110.188
51.938,-110.063
51.938,-109.938
51.938,-109.813
51.938,-109.688
51.938,-109.563
51.938,-109.438
51.938,-109.313
51.938,-109.188
51.938,-109.063
51.938,-108.938
51.938,-108.813
51.938,-108.688
51.938,-108.563
51.938,-108.438
51.938,-108.313
51.938,-108.188
51.938,-108.063
51.938,-107.938
51.938,-107.813
51.938,-107.688
51.938,-107.563
51.938,-107.438
51.938,-107.313
51.938,-107.188
51.938,-107.063
51.938,-106.938
51.938,-106.813
51.938,-106.688
51.938,-106.563
51.938,-106.438
51.938,-106.313
51.938,-106.188
51.938,-106.063
51.938,-105.938
51.938,-105.813
51.938,-105.688
51.938,-105.563
51.938,-105.438
51.938,-105.313
51.938,-105.188
51.938,-105.063
51.938,-104.938
51.938,-104.813
51.938,-104.688
51.938,-104.563
51.938,-104.438
51.938,-104.313
51.938,-104.188
51.938,-104.063
51.938,-103.938
51.938,-103.813
51.938,-103.688
51.938,-103.563
51.938,-103.438
51.938,-103.313
51.938,-103.188
51.938,-103.063
51.938,-102.938
51.938,-102.813
51.938,-102.688
51.938,-102.563
51.938,-102.438
51.938,-102.313
51.938,-102.188
51.938,-102.063
51.938,-101.938
51.938,-101.813
51.938,-101.688
51.938,-101.563
51.938,-101.438
51.938,-101.313
51.938,-101.188
51.938,-101.063
51.938,-100.938
51.938,-100.813
51.938,-100.688
51.938,-100.563
51.938,-100.438
51.938,-100.313
51.938,-100.188
51.938,-100.063
51.938,-99.938
51.938,-99.813
51.938,-99.688
51.938,-99.563
51.938,-99.438
51.938,-99.313
51.938,-99.188
51.938,-99.063
51.938,-98.938
51.938,-98.813
51.938,-98.688
51.938,-98.563
51.938,-98.438
51.938,-98.313
51.938,-98.188
51.938,-98.063
51.938,-97.938
51.938,-97.813
51.938,-97.688
51.938,-97.563
51.938,-97.438
51.938,-97.313
51.938,-97.188
51.938,-97.063
51.938,-96.938
51.938,-96.813
51.938,-96.688
51.938,-96.563
51.938,-96.438
51.938,-96.313
51.938,-96.188
51.938,-96.063
51.938,-95.938
51.938,-95.813
51.938,-95.688
51.938,-95.563
51.938,-95.438
51.938,-95.313
51.938,-95.188
51.938,-95.063
51.938,-94.938
51.938,-94.813
51.938,-94.688
51.938,-94.563
51.938,-94.438
51.938,-94.313
51.938,-94.188
51.938,-94.063
51.938,-93.938
51.938,-93.813
51.938,-93.688
51.938,-93.563
51.938,-93.438
51.938,-93.313
51.938,-93.188
51.938,-93.063
51.938,-92.938
51.938,-92.813
51.938,-92.688
51.938,-92.563
51.938,-92.438
51.938,-92.313
51.938,-92.188
51.938,-92.063
51.938,-91.938
51.938,-91.813
51.938,-91.688
51.938,-91.563
51.938,-91.438
51.938,-91.313
51.938,-91.188
51.938,-91.063
51.938,-90.938
51.938,-90.813
51.938,-90.688
51.938,-90.563
51.938,-90.438
51.938,-90.313
51.938,-90.188
51.938,-90.063
51.938,-89.938
51.938,-89.813
51.938,-89.688
51.938,-89.563
51.938,-89.438
51.938,-89.313
51.938,-89.188
51.938,-89.063
51.938,-88.938
51.938,-88.813
51.938,-88.688
51.938,-88.563
51.938,-88.438
51.938,-88.313
51.938,-88.188
51.938,-88.063
51.938,-87.938
51.938,-87.813
51.938,-87.688
51.938,-87.563
51.938,-87.438
51.938,-87.313
51.938,-87.188
51.938,-87.063
51.938,-86.938
51.938,-86.813
51.938,-86.688
51.938,-86.563
51.938,-86.438
51.938,-86.313
51.938,-86.188
51.938,-86.063
51.938,-85.938
51.938,-85.813
51.938,-85.688
51.938,-85.563
51.938,-85.438
51.938,-85.313
51.938,-85.188
51.938,-85.063
51.938,-84.938
51.938,-84.813
51.938,-84.688
51.938,-84.563
51.938,-84.438
51.938,-84.313
51.938,-84.188
51.938,-84.063
51.938,-83.938
51.938,-83.813
51.938,-83.688
51.938,-83.563
51.938,-83.438
51.938,-83.313
51.938,-83.188
51.938,-83.063
51.938,-82.938
51.938,-82.813
51.938,-82.688
51.938,-82.563
51.938,-82.438
51.938,-82.313
51.938,-82.188
51.938,-82.063
51.938,-81.938
51.938,-81.813
51.938,-81.688
51.938,-81.563
51.938,-81.438
51.938,-81.313
51.938,-81.188
51.938,-81.063
51.938,-80.938
51.938,-79.563
51.938,-79.438
51.938,-79.313
51.938,-78.813
51.938,-78.688
51.938,-78.563
51.938,-78.438
51.938,-78.313
51.938,-78.188
51.938,-78.063
51.938,-77.938
51.938,-77.813
51.938,-77.688
51.938,-77.563
51.938,-77.438
51.938,-77.313
51.938,-77.188
51.938,-77.063
51.938,-76.938
51.938,-76.813
51.938,-76.688
51.938,-76.563
51.938,-76.438
51.938,-76.313
51.938,-76.188
51.938,-76.063
51.938,-75.938
51.938,-75.813
51.938,-75.688
51.938,-75.563
51.938,-75.438
51.938,-75.313
51.938,-75.188
51.938,-75.063
51.938,-74.938
51.938,-74.813
51.938,-74.688
51.938,-74.563
51.938,-74.438
51.938,-74.313
51.938,-74.188
51.938,-74.063
51.938,-73.938
51.938,-73.813
51.938,-73.688
51.938,-73.563
51.938,-73.438
51.938,-73.313
51.938,-73.188
51.938,-73.063
51.938,-72.938
51.938,-72.813
51.938,-72.688
51.938,-72.563
51.938,-72.438
51.938,-72.313
51.938,-72.188
51.938,-72.063
51.938,-71.938
51.938,-71.813
51.938,-71.688
51.938,-71.563
51.938,-71.438
51.938,-71.313
51.938,-71.188
51.938,-71.063
51.938,-70.938
51.938,-70.813
51.938,-70.688
51.938,-70.563
51.938,-70.438
51.938,-70.313
51.938,-70.188
51.938,-70.063
51.938,-69.938
51.938,-69.813
51.938,-69.688
51.938,-69.563
51.938,-69.438
51.938,-69.313
51.938,-69.188
51.938,-69.063
51.938,-68.938
51.938,-68.813
51.938,-68.688
51.938,-68.563
51.938,-68.438
51.938,-68.313
51.938,-68.188
51.938,-68.063
51.938,-67.938
51.938,-67.813
51.938,-67.688
51.938,-67.563
51.938,-67.438
51.938,-67.313
51.938,-67.188
51.938,-67.063
51.813,-124.938
51.813,-124.813
51.813,-124.688
51.813,-124.563
51.813,-124.438
51.813,-124.313
51.813,-124.188
51.813,-124.063
51.813,-123.938
51.813,-123.813
51.813,-123.688
51.813,-123.563
51.813,-123.438
51.813,-123.313
51.813,-123.188
51.813,-123.063
51.813,-122.938
51.813,-122.813
51.813,-122.688
51.813,-122.563
51.813,-122.438
51.813,-122.313
51.813,-122.188
51.813,-122.063
51.813,-121.938
51.813,-121.813
51.813,-121.688
51.813,-121.563
51.813,-121.438
51.813,-121.313
51.813,-121.188
51.813,-121.063
51.813,-120.938
51.813,-120.813
51.813,-120.688
51.813,-120.563
51.813,-120.438
51.813,-120.313
51.813,-120.188
51.813,-120.063
51.813,-119.938
51.813,-119.813
51.813,-119.688
51.813,-119.563
51.813,-119.438
51.813,-119.313
51.813,-119.188
51.813,-119.063
51.813,-118.938
51.813,-118.813
51.813,-118.688
51.813,-118.563
51.813,-118.438
51.813,-118.313
51.813,-118.188
51.813,-118.063
51.813,-117.938
51.813,-117.813
51.813,-117.688
51.813,-117.563
51.813,-117.438
51.813,-117.313
51.813,-117.188
51.813,-117.063
51.813,-116.938
51.813,-116.813
51.813,-116.688
51.813,-116.563
51.813,-116.438
51.813,-116.313
51.813,-116.188
51.813,-116.063
51.813,-115.938
51.813,-115.813
51.813,-115.688
51.813,-115.563
51.813,-115.438
51.813,-115.313
51.813,-115.188
51.813,-115.063
51.813,-114.938
51.813,-114.813
51.813,-114.688
51.813,-114.563
51.813,-114.438
51.813,-114.313
51.813,-114.188
51.813,-114.063
51.813,-113.938
51.813,-113.813
51.813,-113.688
51.813,-113.563
51.813,-113.438
51.813,-113.313
51.813,-113.188
51.813,-113.063
51.813,-112.938
51.813,-112.813
51.813,-112.688
51.813,-112.563
51.813,-112.438
51.813,-112.313
51.813,-112.188
51.813,-112.063
51.813,-111.938
51.813,-111.813
51.813,-111.688
51.813,-111.563
51.813,-111.438
51.813,-111.313
51.813,-111.188
51.813,-111.063
51.813,-110.938
51.813,-110.813
51.813,-110.688
51.813,-110.563
51.813,-110.438
51.813,-110.313
51.813,-110.188
51.813,-110.063
51.813,-109.938
51.813,-109.813
51.813,-109.688
51.813,-109.563
51.813,-109.438
51.813,-109.313
51.813,-109.188
51.813,-109.063
51.813,-108.938
51.813,-108.813
51.813,-108.688
51.813,-108.563
51.813,-108.438
51.813,-108.313
51.813,-108.188
51.813,-108.063
51.813,-107.938
51.813,-107.813
51.813,-107.688
51.813,-107.563
51.813,-107.438
51.813,-107.313
51.813,-107.188
51.813,-107.063
51.813,-106.938
51.813,-106.813
51.813,-106.688
51.813,-106.563
51.813,-106.438
51.813,-106.313
51.813,-106.188
51.813,-106.063
51.813,-105.938
51.813,-105.813
51.813,-105.688
51.813,-105.563
51.813,-105.438
51.813,-105.313
51.813,-105.188
51.813,-105.063
51.813,-104.938
51.813,-104.813
51.813,-104.688
51.813,-104.563
51.813,-104.438
51.813,-104.313
51.813,-104.188
51.813,-104.063
51.813,-103.938
51.813,-103.813
51.813,-103.688
51.813,-103.563
51.813,-103.438
51.813,-103.313
51.813,-103.188
51.813,-103.063
51.813,-102.938
51.813,-102.813
51.813,-102.688
51.813,-102.563
51.813,-102.438
51.813,-102.313
51.813,-102.188
51.813,-102.063
51.813,-101.938
51.813,-101.813
51.813,-101.688
51.813,-101.563
51.813,-101.438
51.813,-101.313
51.813,-101.188
51.813,-101.063
51.813,-100.938
51.813,-100.813
51.813,-100.688
51.813,-100.563
51.813,-100.438
51.813,-100.313
51.813,-100.188
51.813,-100.063
51.813,-99.938
51.813,-99.813
51.813,-99.688
51.813,-99.563
51.813,-99.438
51.813,-99.313
51.813,-99.188
51.813,-99.063
51.813,-98.938
51.813,-98.813
51.813,-98.688
51.813,-98.563
51.813,-98.438
51.813,-98.313
51.813,-98.188
51.813,-98.063
51.813,-97.938
51.813,-97.813
51.813,-97.688
51.813,-97.563
51.813,-97.438
51.813,-97.313
51.813,-97.188
51.813,-97.063
51.813,-96.938
51.813,-96.813
51.813,-96.688
51.813,-96.563
51.813,-96.438
51.813,-96.313
51.813,-96.188
51.813,-96.063
51.813,-95.938
51.813,-95.813
51.813,-95.688
51.813,-95.563
51.813,-95.438
51.813,-95.313
51.813,-95.188
51.813,-95.063
51.813,-94.938
51.813,-94.813
51.813,-94.688
51.813,-94.563
51.813,-94.438
51.813,-94.313
51.813,-94.188
51.813,-94.063
51.813,-93.938
51.813,-93.813
51.813,-93.688
51.813,-93.563
51.813,-93.438
51.813,-93.313
51.813,-93.188
51.813,-93.063
51.813,-92.938
51.813,-92.813
51.813,-92.688
51.813,-92.563
51.813,-92.438
51.813,-92.313
51.813,-92.188
51.813,-92.063
51.813,-91.938
51.813,-91.813
51.813,-91.688
51.813,-91.563
51.813,-91.438
51.813,-91.313
51.813,-91.188
51.813,-91.063
51.813,-90.938
51.813,-90.813
51.813,-90.688
51.813,-90.563
51.813,-90.438
51.813,-90.313
51.813,-90.188
51.813,-90.063
51.813,-89.938
51.813,-89.813
51.813,-89.688
51.813,-89.563
51.813,-89.438
51.813,-89.313
51.813,-89.188
51.813,-89.063
51.813,-88.938
51.813,-88.813
51.813,-88.688
51.813,-88.563
51.813,-88.438
51.813,-88.313
51.813,-88.188
51.813,-88.063
51.813,-87.938
51.813,-87.813
51.813,-87.688
51.813,-87.563
51.813,-87.438
51.813,-87.313
51.813,-87.188
51.813,-87.063
51.813,-86.938
51.813,-86.813
51.813,-86.688
51.813,-86.563
51.813,-86.438
51.813,-86.313
51.813,-86.188
51.813,-86.063
51.813,-85.938
51.813,-85.813
51.813,-85.688
51.813,-85.563
51.813,-85.438
51.813,-85.313
51.813,-85.188
51.813,-85.063
51.813,-84.938
51.813,-84.813
51.813,-84.688
51.813,-84.563
51.813,-84.438
51.813,-84.313
51.813,-84.188
51.813,-84.063
51.813,-83.938
51.813,-83.813
51.813,-83.688
51.813,-83.563
51.813,-83.438
51.813,-83.313
51.813,-83.188
51.813,-83.063
51.813,-82.938
51.813,-82.813
51.813,-82.688
51.813,-82.563
51.813,-82.438
51.813,-82.313
51.813,-82.188
51.813,-82.063
51.813,-81.938
51.813,-81.813
51.813,-81.688
51.813,-81.563
51.813,-81.438
51.813,-81.313
51.813,-81.188
51.813,-81.063
51.813,-80.938
51.813,-80.813
51.813,-78.813
51.813,-78.688
51.813,-78.563
51.813,-78.438
51.813,-78.313
51.813,-78.188
51.813,-78.063
51.813,-77.938
51.813,-77.813
51.813,-77.688
51.813,-77.563
51.813,-77.438
51.813,-77.313
51.813,-77.188
51.813,-77.063
51.813,-76.938
51.813,-76.813
51.813,-76.688
51.813,-76.563
51.813,-76.438
51.813,-76.313
51.813,-76.188
51.813,-76.063
51.813,-75.938
51.813,-75.813
51.813,-75.688
51.813,-75.563
51.813,-75.438
51.813,-75.313
51.813,-75.188
51.813,-75.063
51.813,-74.938
51.813,-74.813
51.813,-74.688
51.813,-74.563
51.813,-74.438
51.813,-74.313
51.813,-74.188
51.813,-74.063
51.813,-73.938
51.813,-73.813
51.813,-73.688
51.813,-73.563
51.813,-73.438
51.813,-73.313
51.813,-73.188
51.813,-73.063
51.813,-72.938
51.813,-72.813
51.813,-72.688
51.813,-72.563
51.813,-72.438
51.813,-72.313
51.813,-72.188
51.813,-72.063
51.813,-71.938
51.813,-71.813
51.813,-71.688
51.813,-71.563
51.813,-71.438
51.813,-71.313
51.813,-71.188
51.813,-71.063
51.813,-70.938
51.813,-70.813
51.813,-70.688
51.813,-70.563
51.813,-70.438
51.813,-70.313
51.813,-70.188
51.813,-70.063
51.813,-69.938
51.813,-69.813
51.813,-69.688
51.813,-69.563
51.813,-69.438
51.813,-69.313
51.813,-69.188
51.813,-69.063
51.813,-68.938
51.813,-68.813
51.813,-68.688
51.813,-68.563
51.813,-68.438
51.813,-68.313
51.813,-68.188
51.813,-68.063
51.813,-67.938
51.813,-67.813
51.813,-67.688
51.813,-67.563
51.813,-67.438
51.813,-67.313
51.813,-67.188
51.813,-67.063
51.688,-124.938
51.688,-124.813
51.688,-124.688
51.688,-124.563
51.688,-124.438
51.688,-124.313
51.688,-124.188
51.688,-124.063
51.688,-123.938
51.688,-123.813
51.688,-123.688
51.688,-123.563
51.688,-123.438
51.688,-123.313
51.688,-123.188
51.688,-123.063
51.688,-122.938
51.688,-122.813
51.688,-122.688
51.688,-122.563
51.688,-122.438
51.688,-122.313
51.688,-122.188
51.688,-122.063
51.688,-121.938
51.688,-121.813
51.688,-121.688
51.688,-121.563
51.688,-121.438
51.688,-121.313
51.688,-121.188
51.688,-121.063
51.688,-120.938
51.688,-120.813
51.688,-120.688
51.688,-120.563
51.688,-120.438
51.688,-120.313
51.688,-120.188
51.688,-120.063
51.688,-119.938
51.688,-119.813
51.688,-119.688
51.688,-119.563
51.688,-119.438
51.688,-119.313
51.688,-119.188
51.688,-119.063
51.688,-118.938
51.688,-118.813
51.688,-118.688
51.688,-118.563
51.688,-118.438
51.688,-118.313
51.688,-118.188
51.688,-118.063
51.688,-117.938
51.688,-117.813
51.688,-117.688
51.688,-117.563
51.688,-117.438
51.688,-117.313
51.688,-117.188
51.688,-117.063
51.688,-116.938
51.688,-116.813
51.688,-116.688
51.688,-116.563
51.688,-116.438
51.688,-116.313
51.688,-116.188
51.688,-116.063
51.688,-115.938
51.688,-115.813
51.688,-115.688
51.688,-115.563
51.688,-115.438
51.688,-115.313
51.688,-115.188
51.688,-115.063
51.688,-114.938
51.688,-114.813
51.688,-114.688
51.688,-114.563
51.688,-114.438
51.688,-114.313
51.688,-114.188
51.688,-114.063
51.688,-113.938
51.688,-113.813
51.688,-113.688
51.688,-113.563
51.688,-113.438
51.688,-113.313
